layer,function,equation,parameters,p0,p1,p2,p3,p4,stderr,r_sq
sig,linear,a*x+b,2,1.0,-1019.976282,513.489204241,0.983422766668
htanh,linear,a*x+b,2,1.0,-1019.96562021,513.483137619,0.998341924277
[37632.0, 401408.0, 290400.0, 154587.0, 147456.0, 100352.0, 262144.0]
[0.437581395349, 0.443055187638, 0.394029850746, 0.388409547739, 0.486653465347, 0.506828282828, 0.487256505576]
relu,linear,a*x+b,2,1.0,-199139.407867,50933.2072771,0.0390991036005
pool,log,a*log(b*x0)+c*log(d*x1)+e,5,0.56451095928,0.000196673744113,2.0877130312,0.000207509529901,-3.14067361747,1.83700237355,NA
norm,linear,a*x+b,2,1.0,-265930.980961,153388.542366,0.545475919184
local,log,a*log(b*x0)+c*log(d*x1)+e,5,6.04215699251,0.000222883161942,2.30721048553,8.35674636062e-05,-6.67883366962,1.24757284329,NA
softmax,linear,a*x+b,2,1.0,-1019.97728387,513.489740351,0.960403251589
argmax,log,a*log(b*x0)+c*log(d*x1)+e,5,-0.112609263132,0.0147142493286,0.122425943424,0.0236296354947,-0.0484700353211,0.00109366122096,NA
