layer,function,equation,parameters,p0,p1,p2,p3,p4,stderr,r_sq
sig,linear,a*x+b,2,1.0,-1019.99390276,513.497063461,0.988240838806
htanh,linear,a*x+b,2,1.0,-1019.98822768,513.494220141,0.998453245211
[37632.0, 401408.0, 290400.0, 154587.0, 147456.0, 100352.0, 262144.0]
[0.1284368600682594, 0.3043275208491282, 0.3025, 0.19617639593908628, 0.20739240506329115, 0.1808144144144144, 0.22215593220338986]
relu,linear,a*x+b,2,1.0,-199139.637073,50933.1801587,0.883257177044
pool,log,a*log(b*x0)+c*log(d*x1)+e,5,-0.321946625556,0.000511132318404,0.583358311129,0.000655278186017,0.722019130641,0.270788885056,NA
norm,linear,a*x+b,2,1.0,-265938.499929,153391.362458,0.548648384457
local,log,a*log(b*x0)+c*log(d*x1)+e,5,0.628273666294,0.00156746258344,0.154109820434,0.000822695401348,-2.03865993488,0.110915944352,NA
softmax,linear,a*x+b,2,1.0,-1019.99346252,513.496830374,0.950503340787
argmax,log,a*log(b*x0)+c*log(d*x1)+e,5,0.544890095785,0.0447539872273,-0.536961656978,0.0323175276189,-0.179799198754,0.00119190096741,NA
