layer,batch,channel,height,width,num_output,fpops,lat,gflops
fc,256,512,1,1,3200,419430400,8.5860,48.8505008152807
fc,256,512,1,1,4096,536870912,10.8390,49.53140621828582
fc,256,446,1,1,64,7307264,0.5910,12.364236886632828
fc,256,446,1,1,128,14614528,0.7690,19.004587776332897
fc,256,446,1,1,196,22378496,1.0120,22.113138339920948
fc,256,446,1,1,256,29229056,1.0700,27.31687476635514
fc,256,446,1,1,320,36536320,1.2280,29.75270358306189
fc,256,446,1,1,384,43843584,1.4220,30.83233755274262
fc,256,446,1,1,512,58458112,1.6910,34.57014311058545
fc,256,446,1,1,768,87687168,2.2580,38.83399822852081
fc,256,446,1,1,1024,116916224,2.8370,41.21121748325696
fc,256,446,1,1,1536,175374336,3.9590,44.29763475625158
fc,256,446,1,1,2048,233832448,5.6620,41.298560226068524
fc,256,446,1,1,2560,292290560,6.2150,47.02985679806918
fc,256,446,1,1,3072,350748672,7.9860,43.92044477836214
fc,256,446,1,1,3200,365363200,7.6520,47.74741244119185
fc,256,446,1,1,4096,467664896,10.2410,45.66594043550434
fc,256,1000,1,1,64,16384000,1.1930,13.733445096395641
fc,256,1000,1,1,128,32768000,1.4530,22.55196145905024
fc,256,1000,1,1,196,50176000,1.9110,26.256410256410255
fc,256,1000,1,1,256,65536000,2.0550,31.890997566909977
fc,256,1000,1,1,320,81920000,2.9590,27.68502872592092
fc,256,1000,1,1,384,98304000,2.5900,37.95521235521235
fc,256,1000,1,1,512,131072000,3.1740,41.295526149968495
fc,256,1000,1,1,768,196608000,4.3920,44.76502732240437
fc,256,1000,1,1,1024,262144000,5.9800,43.83678929765886
fc,256,1000,1,1,1536,393216000,7.8670,49.98296682343968
fc,256,1000,1,1,2048,524288000,10.2080,51.36050156739812
fc,256,1000,1,1,2560,655360000,13.0940,50.05040476554147
fc,256,1000,1,1,3072,786432000,14.8020,53.130117551682204
fc,256,1000,1,1,3200,819200000,16.3170,50.20530734816449
fc,256,1000,1,1,4096,1048576000,20.0400,52.32415169660679
fc,256,64,1,1,64,1048576,0.3350,3.1300776119402984
fc,256,64,1,1,128,2097152,0.3690,5.683338753387535
fc,256,64,1,1,196,3211264,0.4670,6.876368308351177
fc,256,64,1,1,256,4194304,0.4730,8.867450317124737
fc,256,64,1,1,320,5242880,0.5120,10.24
fc,256,64,1,1,384,6291456,0.5440,11.565176470588236
fc,256,64,1,1,512,8388608,0.6050,13.86546776859504
fc,256,64,1,1,768,12582912,0.7470,16.844594377510038
fc,256,64,1,1,1024,16777216,0.8890,18.872008998875142
fc,256,64,1,1,1536,25165824,1.1730,21.45424040920716
fc,256,64,1,1,2048,33554432,1.4420,23.26937031900139
fc,256,64,1,1,2560,41943040,1.9830,21.15130610186586
fc,256,64,1,1,3072,50331648,2.0010,25.153247376311846
fc,256,64,1,1,3200,52428800,2.1000,24.966095238095235
fc,256,64,1,1,4096,67108864,2.5680,26.13273520249221
fc,320,640,1,1,64,13107200,0.9090,14.419361936193619
fc,320,640,1,1,128,26214400,1.2360,21.209061488673143
fc,320,640,1,1,196,40140800,1.5660,25.632694763729244
fc,320,640,1,1,256,52428800,1.7120,30.624299065420562
fc,320,640,1,1,320,65536000,1.9720,33.233265720081135
fc,320,640,1,1,384,78643200,2.2160,35.48880866425993
fc,320,640,1,1,512,104857600,2.6970,38.87934742306266
fc,320,640,1,1,768,157286400,3.6620,42.95095576187875
fc,320,640,1,1,1024,209715200,4.6660,44.94539219888555
fc,320,640,1,1,1536,314572800,6.6050,47.62646479939439
fc,320,640,1,1,2048,419430400,8.8810,47.22783470329918
fc,320,640,1,1,2560,524288000,10.5130,49.870446114334634
fc,320,640,1,1,3072,629145600,12.5720,50.04339802736239
fc,320,640,1,1,3200,655360000,13.0510,50.215309171710985
fc,320,640,1,1,4096,838860800,17.5040,47.92394881170018
fc,320,384,1,1,64,7864320,0.5850,13.44328205128205
fc,320,384,1,1,128,15728640,0.8140,19.322653562653564
fc,320,384,1,1,196,24084480,1.0390,23.1804427333975
fc,320,384,1,1,256,31457280,1.1690,26.909563729683487
fc,320,384,1,1,320,39321600,1.2630,31.13349168646081
fc,320,384,1,1,384,47185920,1.4510,32.51958649207443
fc,320,384,1,1,512,62914560,1.7560,35.82833712984055
fc,320,384,1,1,768,94371840,2.4000,39.3216
fc,320,384,1,1,1024,125829120,3.0150,41.73436815920398
fc,320,384,1,1,1536,188743680,4.1760,45.19724137931034
fc,320,384,1,1,2048,251658240,5.3820,46.75924191750279
fc,320,384,1,1,2560,314572800,7.1710,43.867354622786216
fc,320,384,1,1,3072,377487360,8.6020,43.88367356428738
fc,320,384,1,1,3200,393216000,8.1640,48.16462518373347
fc,320,384,1,1,4096,503316480,10.2950,48.889410393394854
fc,320,2000,1,1,64,40960000,2.6150,15.663479923518164
fc,320,2000,1,1,128,81920000,3.3890,24.172322218943645
fc,320,2000,1,1,196,125440000,4.4350,28.284103720405863
fc,320,2000,1,1,256,163840000,4.7910,34.197453558756
fc,320,2000,1,1,320,204800000,5.5850,36.669650850492395
fc,320,2000,1,1,384,245760000,6.2790,39.139990444338274
fc,320,2000,1,1,512,327680000,7.9730,41.09870813997241
fc,320,2000,1,1,768,491520000,10.4810,46.89628852208759
fc,320,2000,1,1,1024,655360000,13.5700,48.29476787030213
fc,320,2000,1,1,1536,983040000,19.7990,49.65099247436739
fc,320,2000,1,1,2048,1310720000,28.9210,45.32070122056638
fc,320,2000,1,1,2560,1638400000,30.9510,52.93528480501438
fc,320,2000,1,1,3072,1966080000,37.3450,52.64640514125051
fc,320,2000,1,1,3200,2048000000,38.9730,52.549200728709614
fc,320,2000,1,1,4096,2621440000,48.6020,53.93687502571911
fc,320,576,1,1,64,11796480,0.8810,13.389875141884222
fc,320,576,1,1,128,23592960,1.0480,22.512366412213737
fc,320,576,1,1,196,36126720,1.4550,24.829360824742267
fc,320,576,1,1,256,47185920,1.5890,29.69535556954059
fc,320,576,1,1,320,58982400,1.8040,32.695343680709534
fc,320,576,1,1,384,70778880,1.9930,35.51373808329152
fc,320,576,1,1,512,94371840,2.4570,38.40937728937729
fc,320,576,1,1,768,141557760,3.3440,42.331866028708134
fc,320,576,1,1,1024,188743680,4.2710,44.191917583704054
fc,320,576,1,1,1536,283115520,6.5540,43.19736344217272
fc,320,576,1,1,2048,377487360,8.1900,46.09125274725275
fc,320,576,1,1,2560,471859200,9.5470,49.42486645019378
fc,320,576,1,1,3072,566231040,11.2740,50.2245023948909
fc,320,576,1,1,3200,589824000,11.7220,50.317693226411876
fc,320,576,1,1,4096,754974720,15.5330,48.604565763213806
fc,320,4000,1,1,64,81920000,5.3670,15.263648220607415
fc,320,4000,1,1,128,163840000,7.4170,22.089793717136306
fc,320,4000,1,1,196,250880000,9.0750,27.64517906336088
fc,320,4000,1,1,256,327680000,10.3410,31.687457692679626
fc,320,4000,1,1,320,409600000,11.3650,36.04047514298284
fc,320,4000,1,1,384,491520000,12.3360,39.8443579766537
fc,320,4000,1,1,512,655360000,16.2440,40.34474267421817
fc,320,4000,1,1,768,983040000,22.3550,43.97405502124805
fc,320,4000,1,1,1024,1310720000,30.3970,43.12004474125736
fc,320,4000,1,1,1536,1966080000,48.1900,40.798505914090065
fc,320,4000,1,1,2048,2621440000,56.0780,46.74631762901672
fc,320,4000,1,1,2560,3276800000,76.6050,42.775275765289464
fc,320,4000,1,1,3072,3932160000,91.4970,42.97583527328765
fc,320,4000,1,1,3200,4096000000,95.2140,43.01888377759573
fc,320,4000,1,1,4096,5242880000,118.5180,44.236993536846725
fc,320,3000,1,1,64,61440000,3.9740,15.460493205837945
fc,320,3000,1,1,128,122880000,5.3480,22.97681376215408
fc,320,3000,1,1,196,188160000,6.8130,27.617789520035227
fc,320,3000,1,1,256,245760000,7.2540,33.87923904052936
fc,320,3000,1,1,320,307200000,8.3660,36.720057375089645
fc,320,3000,1,1,384,368640000,9.1860,40.130633572828216
fc,320,3000,1,1,512,491520000,11.6020,42.36510946388554
fc,320,3000,1,1,768,737280000,15.3920,47.9002079002079
fc,320,3000,1,1,1024,983040000,21.6600,45.385041551246545
fc,320,3000,1,1,1536,1474560000,29.9630,49.21269565797817
fc,320,3000,1,1,2048,1966080000,40.2900,48.798212956068504
fc,320,3000,1,1,2560,2457600000,46.7940,52.519553788947306
fc,320,3000,1,1,3072,2949120000,58.2470,50.631277147320894
fc,320,3000,1,1,3200,3072000000,61.6190,49.85475259254451
fc,320,3000,1,1,4096,3932160000,77.6740,50.62388958982414
fc,320,768,1,1,64,15728640,1.1310,13.906843501326259
fc,320,768,1,1,128,31457280,1.4060,22.373598862019918
fc,320,768,1,1,196,48168960,1.8470,26.07956686518679
fc,320,768,1,1,256,62914560,2.0360,30.90106090373281
fc,320,768,1,1,320,78643200,2.2660,34.70573698146514
fc,320,768,1,1,384,94371840,3.0610,30.830395295655013
fc,320,768,1,1,512,125829120,3.1200,40.329846153846155
fc,320,768,1,1,768,188743680,4.3370,43.51940973022827
fc,320,768,1,1,1024,251658240,5.4620,46.0743756865617
fc,320,768,1,1,1536,377487360,8.4020,44.92827422042372
fc,320,768,1,1,2048,503316480,10.0590,50.0364330450343
fc,320,768,1,1,2560,629145600,12.3210,51.062868273679086
fc,320,768,1,1,3072,754974720,14.6770,51.439307760441515
fc,320,768,1,1,3200,786432000,15.6730,50.17750271166975
fc,320,768,1,1,4096,1006632960,19.3480,52.027752739301214
fc,320,512,1,1,64,10485760,0.7260,14.443195592286504
fc,320,512,1,1,128,20971520,1.0330,20.30156824782188
fc,320,512,1,1,196,32112640,1.3520,23.75195266272189
fc,320,512,1,1,256,41943040,1.4270,29.39245970567624
fc,320,512,1,1,320,52428800,1.6290,32.18465316144874
fc,320,512,1,1,384,62914560,1.8560,33.89793103448276
fc,320,512,1,1,512,83886080,2.2880,36.6634965034965
fc,320,512,1,1,768,125829120,3.5310,35.63554800339847
fc,320,512,1,1,1024,167772160,4.3900,38.216892938496585
fc,320,512,1,1,1536,251658240,5.9520,42.281290322580645
fc,320,512,1,1,2048,335544320,6.9950,47.96916654753395
fc,320,512,1,1,2560,419430400,8.6560,48.45545286506469
fc,320,512,1,1,3072,503316480,10.2440,49.132807497071454
fc,320,512,1,1,3200,524288000,10.7640,48.707543664065405
fc,320,512,1,1,4096,671088640,13.5950,49.36290106656859
fc,320,446,1,1,64,9134080,0.7440,12.276989247311828
fc,320,446,1,1,128,18268160,0.9200,19.85669565217391
fc,320,446,1,1,196,27973120,1.1840,23.625945945945947
fc,320,446,1,1,256,36536320,1.3060,27.97574272588055
fc,320,446,1,1,320,45670400,1.5220,30.00683311432326
fc,320,446,1,1,384,54804480,1.6550,33.11448942598187
fc,320,446,1,1,512,73072640,2.0880,34.99647509578544
fc,320,446,1,1,768,109608960,2.7740,39.51296322999279
fc,320,446,1,1,1024,146145280,3.5430,41.2490206040079
fc,320,446,1,1,1536,219217920,4.8960,44.77490196078431
fc,320,446,1,1,2048,292290560,6.3140,46.29245486221096
fc,320,446,1,1,2560,365363200,7.7190,47.3329705920456
fc,320,446,1,1,3072,438435840,9.1560,47.88508519003931
fc,320,446,1,1,3200,456704000,10.0520,45.4341424592121
fc,320,446,1,1,4096,584581120,12.3430,47.36134813254476
fc,320,1000,1,1,64,20480000,1.7840,11.47982062780269
fc,320,1000,1,1,128,40960000,2.3400,17.504273504273502
fc,320,1000,1,1,196,62720000,3.5450,17.692524682651623
fc,320,1000,1,1,256,81920000,2.8520,28.723702664796633
fc,320,1000,1,1,320,102400000,2.9560,34.64140730717185
fc,320,1000,1,1,384,122880000,3.3530,36.64777810915597
fc,320,1000,1,1,512,163840000,4.0450,40.504326328800985
fc,320,1000,1,1,768,245760000,5.5920,43.94849785407725
fc,320,1000,1,1,1024,327680000,6.9000,47.48985507246376
fc,320,1000,1,1,1536,491520000,10.3290,47.58640720302061
fc,320,1000,1,1,2048,655360000,12.7910,51.23602533031037
fc,320,1000,1,1,2560,819200000,15.7590,51.98299384478711
fc,320,1000,1,1,3072,983040000,18.6030,52.84308982422189
fc,320,1000,1,1,3200,1024000000,19.2490,53.19756870486779
fc,320,1000,1,1,4096,1310720000,25.1380,52.140981780571245
fc,320,64,1,1,64,1310720,0.3630,3.610798898071626
fc,320,64,1,1,128,2621440,0.4600,5.698782608695652
fc,320,64,1,1,196,4014080,0.5260,7.6313307984790875
fc,320,64,1,1,256,5242880,0.5110,10.260039138943247
fc,320,64,1,1,320,6553600,0.6030,10.86832504145937
fc,320,64,1,1,384,7864320,0.6040,13.02039735099338
fc,320,64,1,1,512,10485760,0.6970,15.044131994261122
fc,320,64,1,1,768,15728640,0.8360,18.814162679425838
fc,320,64,1,1,1024,20971520,1.0480,20.01099236641221
fc,320,64,1,1,1536,31457280,1.3530,23.250022172949002
fc,320,64,1,1,2048,41943040,1.6980,24.70143698468787
fc,320,64,1,1,2560,52428800,2.0600,25.450873786407765
fc,320,64,1,1,3072,62914560,2.3810,26.423586728265434
fc,320,64,1,1,3200,65536000,2.4900,26.319678714859435
fc,320,64,1,1,4096,83886080,3.8200,21.95970680628272
fc,384,640,1,1,64,15728640,1.2160,12.934736842105263
fc,384,640,1,1,128,31457280,1.4330,21.9520446615492
fc,384,640,1,1,196,48168960,1.8980,25.378798735511065
fc,384,640,1,1,256,62914560,2.0160,31.207619047619048
fc,384,640,1,1,320,78643200,2.2760,34.553251318101935
fc,384,640,1,1,384,94371840,3.0530,30.9111824434982
fc,384,640,1,1,512,125829120,3.1700,39.693728706624604
fc,384,640,1,1,768,188743680,4.8260,39.109755491089935
fc,384,640,1,1,1024,251658240,5.5920,45.00326180257511
fc,384,640,1,1,1536,377487360,7.9030,47.76507149183854
fc,384,640,1,1,2048,503316480,10.3330,48.709617729604176
fc,384,640,1,1,2560,629145600,12.6890,49.58196863425014
fc,384,640,1,1,3072,754974720,15.1000,49.998325827814575
fc,384,640,1,1,3200,786432000,15.5650,50.52566655958882
fc,384,640,1,1,4096,1006632960,19.7660,50.92749974704037
fc,384,384,1,1,64,9437184,0.6820,13.837513196480936
fc,384,384,1,1,128,18874368,0.9170,20.58273500545256
fc,384,384,1,1,196,28901376,1.2440,23.23261736334405
fc,384,384,1,1,256,37748736,1.3170,28.662669703872435
fc,384,384,1,1,320,47185920,1.4920,31.625951742627347
fc,384,384,1,1,384,56623104,1.6490,34.33784354154032
fc,384,384,1,1,512,75497472,2.0360,37.08127308447937
fc,384,384,1,1,768,113246208,2.7790,40.7507045699892
fc,384,384,1,1,1024,150994944,3.5000,43.141412571428575
fc,384,384,1,1,1536,226492416,4.9350,45.895119756838916
fc,384,384,1,1,2048,301989888,6.5270,46.2677934732649
fc,384,384,1,1,2560,377487360,7.8630,48.00805799313239
fc,384,384,1,1,3072,452984832,9.6290,47.043808495170836
fc,384,384,1,1,3200,471859200,10.3710,45.49794619612381
fc,384,384,1,1,4096,603979776,12.4920,48.349325648414975
fc,384,2000,1,1,64,49152000,3.1290,15.708533077660595
fc,384,2000,1,1,128,98304000,4.0840,24.070519098922627
fc,384,2000,1,1,196,150528000,5.4070,27.839467357129646
fc,384,2000,1,1,256,196608000,7.2110,27.265011787546804
fc,384,2000,1,1,320,245760000,6.6930,36.71896010757508
fc,384,2000,1,1,384,294912000,7.5280,39.17534537725824
fc,384,2000,1,1,512,393216000,9.8180,40.050519454063966
fc,384,2000,1,1,768,589824000,12.8480,45.907845579078455
fc,384,2000,1,1,1024,786432000,16.2460,48.407731133817556
fc,384,2000,1,1,1536,1179648000,23.2310,50.77904524127243
fc,384,2000,1,1,2048,1572864000,30.2290,52.031625260511426
fc,384,2000,1,1,2560,1966080000,38.0270,51.702211586504326
fc,384,2000,1,1,3072,2359296000,44.5410,52.969084663568395
fc,384,2000,1,1,3200,2457600000,46.4300,52.931294421710106
fc,384,2000,1,1,4096,3145728000,60.4020,52.07986490513559
fc,384,576,1,1,64,14155776,0.9270,15.270524271844659
fc,384,576,1,1,128,28311552,1.2930,21.89601856148492
fc,384,576,1,1,196,43352064,1.7310,25.044519930675907
fc,384,576,1,1,256,56623104,1.8800,30.118672340425533
fc,384,576,1,1,320,70778880,2.0720,34.15969111969112
fc,384,576,1,1,384,84934656,2.4360,34.8664433497537
fc,384,576,1,1,512,113246208,2.8620,39.56890566037736
fc,384,576,1,1,768,169869312,3.9640,42.853005045408686
fc,384,576,1,1,1024,226492416,4.9980,45.31660984393758
fc,384,576,1,1,1536,339738624,7.1070,47.803380329252846
fc,384,576,1,1,2048,452984832,9.2470,48.987220936519954
fc,384,576,1,1,2560,566231040,11.3980,49.67810493068959
fc,384,576,1,1,3072,679477248,14.6430,46.40287154271665
fc,384,576,1,1,3200,707788800,14.0320,50.44104903078677
fc,384,576,1,1,4096,905969664,17.8490,50.75744657964031
fc,384,4000,1,1,64,98304000,6.3590,15.45903443937726
fc,384,4000,1,1,128,196608000,8.2230,23.90952207223641
fc,384,4000,1,1,196,301056000,11.5440,26.07900207900208
fc,384,4000,1,1,256,393216000,12.4830,31.500120163422253
fc,384,4000,1,1,320,491520000,13.9400,35.259684361549496
fc,384,4000,1,1,384,589824000,15.9420,36.99811817839668
fc,384,4000,1,1,512,786432000,21.5150,36.55273065303277
fc,384,4000,1,1,768,1179648000,28.9930,40.6873383230435
fc,384,4000,1,1,1024,1572864000,38.0900,41.29335783670254
fc,384,4000,1,1,1536,2359296000,54.6380,43.18049708993741
fc,384,4000,1,1,2048,3145728000,75.9190,41.43531922180218
fc,384,4000,1,1,2560,3932160000,90.5140,43.4425613717215
fc,384,4000,1,1,3072,4718592000,104.4000,45.19724137931034
fc,384,4000,1,1,3200,4915200000,112.1610,43.82271912696927
fc,384,4000,1,1,4096,6291456000,145.4520,43.2545169540467
fc,384,3000,1,1,64,73728000,4.9970,14.754452671602962
fc,384,3000,1,1,128,147456000,6.0490,24.376921805257066
fc,384,3000,1,1,196,225792000,8.6040,26.242677824267787
fc,384,3000,1,1,256,294912000,8.6950,33.917423806785514
fc,384,3000,1,1,320,368640000,9.8760,37.326852976913734
fc,384,3000,1,1,384,442368000,11.5440,38.32016632016632
fc,384,3000,1,1,512,589824000,14.0610,41.94751440153616
fc,384,3000,1,1,768,884736000,18.5920,47.5869191049914
fc,384,3000,1,1,1024,1179648000,24.7590,47.645219920029085
fc,384,3000,1,1,1536,1769472000,34.1510,51.813182630084036
fc,384,3000,1,1,2048,2359296000,46.6650,50.55814850530376
fc,384,3000,1,1,2560,2949120000,54.7570,53.85831948426685
fc,384,3000,1,1,3072,3538944000,68.0790,51.982902216542556
fc,384,3000,1,1,3200,3686400000,73.0010,50.497938384405685
fc,384,3000,1,1,4096,4718592000,89.2960,52.84214298512811
fc,384,768,1,1,64,18874368,1.7310,10.90373656845754
fc,384,768,1,1,128,37748736,1.9820,19.04578002018164
fc,384,768,1,1,196,57802752,2.5890,22.326285052143685
fc,384,768,1,1,256,75497472,2.7350,27.604194515539305
fc,384,768,1,1,320,94371840,3.5480,26.59860202931229
fc,384,768,1,1,384,113246208,3.0880,36.672994818652846
fc,384,768,1,1,512,150994944,4.2820,35.262714619336755
fc,384,768,1,1,768,226492416,5.2600,43.059394676806086
fc,384,768,1,1,1024,301989888,6.5730,45.943996348699216
fc,384,768,1,1,1536,452984832,9.5320,47.52253797733948
fc,384,768,1,1,2048,603979776,12.6610,47.70395513782481
fc,384,768,1,1,2560,754974720,14.8030,51.00146727014794
fc,384,768,1,1,3072,905969664,17.6120,51.44047603906428
fc,384,768,1,1,3200,943718400,20.3150,46.45426532119124
fc,384,768,1,1,4096,1207959552,23.0110,52.49487427751945
fc,384,512,1,1,64,12582912,0.9390,13.400332268370608
fc,384,512,1,1,128,25165824,1.1990,20.98901084236864
fc,384,512,1,1,196,38535168,1.5560,24.76553213367609
fc,384,512,1,1,256,50331648,1.6650,30.229218018018017
fc,384,512,1,1,320,62914560,1.9260,32.66591900311526
fc,384,512,1,1,384,75497472,2.1410,35.262714619336755
fc,384,512,1,1,512,100663296,3.1840,31.615356783919598
fc,384,512,1,1,768,150994944,3.6050,41.88486657420249
fc,384,512,1,1,1024,201326592,4.5700,44.05395886214442
fc,384,512,1,1,1536,301989888,6.7360,44.832228028503565
fc,384,512,1,1,2048,402653184,8.3190,48.40163288856834
fc,384,512,1,1,2560,503316480,10.4620,48.10901166125024
fc,384,512,1,1,3072,603979776,12.1730,49.61634568306909
fc,384,512,1,1,3200,629145600,12.7530,49.33314514231945
fc,384,512,1,1,4096,805306368,16.1100,49.98798063314712
fc,384,446,1,1,64,10960896,0.8520,12.864901408450704
fc,384,446,1,1,128,21921792,1.0750,20.392364651162794
fc,384,446,1,1,196,33567744,1.4030,23.92569066286529
fc,384,446,1,1,256,43843584,1.4950,29.326812040133778
fc,384,446,1,1,320,54804480,1.7590,31.156611711199545
fc,384,446,1,1,384,65765376,1.9650,33.468384732824425
fc,384,446,1,1,512,87687168,2.3490,37.329573435504464
fc,384,446,1,1,768,131530752,3.2860,40.02761777236762
fc,384,446,1,1,1024,175374336,4.0590,43.20629120473023
fc,384,446,1,1,1536,263061504,6.8250,38.5438101098901
fc,384,446,1,1,2048,350748672,7.5230,46.62351083344411
fc,384,446,1,1,2560,438435840,9.2530,47.38310169674699
fc,384,446,1,1,3072,526123008,10.9250,48.15771240274599
fc,384,446,1,1,3200,548044800,11.3860,48.133216230458466
fc,384,446,1,1,4096,701497344,14.3570,48.860997701469664
fc,384,1000,1,1,64,24576000,1.7400,14.124137931034483
fc,384,1000,1,1,128,49152000,2.3340,21.05912596401028
fc,384,1000,1,1,196,75264000,2.9510,25.50457472043375
fc,384,1000,1,1,256,98304000,3.2470,30.275331074838313
fc,384,1000,1,1,320,122880000,3.3530,36.64777810915597
fc,384,1000,1,1,384,147456000,3.8560,38.24066390041494
fc,384,1000,1,1,512,196608000,5.0160,39.19617224880383
fc,384,1000,1,1,768,294912000,7.4740,39.458389082151456
fc,384,1000,1,1,1024,393216000,8.2600,47.60484261501211
fc,384,1000,1,1,1536,589824000,11.7710,50.108232095828726
fc,384,1000,1,1,2048,786432000,15.2060,51.71853215835854
fc,384,1000,1,1,2560,983040000,20.1250,48.846708074534156
fc,384,1000,1,1,3072,1179648000,22.2210,53.08707978938841
fc,384,1000,1,1,3200,1228800000,23.1120,53.16718587746625
fc,384,1000,1,1,4096,1572864000,29.2460,53.78048280106682
fc,384,64,1,1,64,1572864,0.3930,4.0021984732824425
fc,384,64,1,1,128,3145728,0.4320,7.281777777777777
fc,384,64,1,1,196,4816896,0.5280,9.12290909090909
fc,384,64,1,1,256,6291456,0.5430,11.586475138121546
fc,384,64,1,1,320,7864320,0.5790,13.58259067357513
fc,384,64,1,1,384,9437184,0.6250,15.0994944
fc,384,64,1,1,512,12582912,0.7460,16.867174262734583
fc,384,64,1,1,768,18874368,1.0060,18.7617972166998
fc,384,64,1,1,1024,25165824,1.2530,20.084456504389465
fc,384,64,1,1,1536,37748736,1.8310,20.6164587657018
fc,384,64,1,1,2048,50331648,1.9830,25.381567322239032
fc,384,64,1,1,2560,62914560,2.3940,26.280100250626564
fc,384,64,1,1,3072,75497472,2.8300,26.6775519434629
fc,384,64,1,1,3200,78643200,2.9060,27.062353750860286
fc,384,64,1,1,4096,100663296,3.6400,27.654751648351645
fc,446,640,1,1,64,18268160,1.6650,10.971867867867868
fc,446,640,1,1,128,36536320,1.9850,18.406206549118384
fc,446,640,1,1,196,55946240,2.4450,22.88189775051125
fc,446,640,1,1,256,73072640,2.7000,27.063940740740737
fc,446,640,1,1,320,91340800,3.0260,30.1853271645737
fc,446,640,1,1,384,109608960,3.3610,32.61200833085391
fc,446,640,1,1,512,146145280,3.7380,39.097185660781165
fc,446,640,1,1,768,219217920,5.0770,43.17863305101438
fc,446,640,1,1,1024,292290560,6.6420,44.00640770852153
fc,446,640,1,1,1536,438435840,9.2050,47.63018359587181
fc,446,640,1,1,2048,584581120,11.9980,48.72321386897816
fc,446,640,1,1,2560,730726400,14.7530,49.530698840913715
fc,446,640,1,1,3072,876871680,17.8000,49.262453932584265
fc,446,640,1,1,3200,913408000,18.1130,50.42831115773202
fc,446,640,1,1,4096,1169162240,23.0820,50.652553504895586
fc,446,384,1,1,64,10960896,0.8630,12.700922363847045
fc,446,384,1,1,128,21921792,1.0850,20.20441658986175
fc,446,384,1,1,196,33567744,1.3660,24.573751098096633
fc,446,384,1,1,256,43843584,1.4520,30.195305785123967
fc,446,384,1,1,320,54804480,1.7040,32.162253521126765
fc,446,384,1,1,384,65765376,1.9470,33.777799691833586
fc,446,384,1,1,512,87687168,2.3930,36.64319598829921
fc,446,384,1,1,768,131530752,3.2140,40.92431611698818
fc,446,384,1,1,1024,175374336,4.0980,42.79510395314787
fc,446,384,1,1,1536,263061504,5.8430,45.02165052199213
fc,446,384,1,1,2048,350748672,8.1280,43.153133858267715
fc,446,384,1,1,2560,438435840,9.7450,44.99085069266291
fc,446,384,1,1,3072,526123008,11.5220,45.66247248741537
fc,446,384,1,1,3200,548044800,11.2950,48.52100929614874
fc,446,384,1,1,4096,701497344,14.6800,47.78592261580381
fc,446,2000,1,1,64,57088000,3.8700,14.75142118863049
fc,446,2000,1,1,128,114176000,4.7730,23.921223549130527
fc,446,2000,1,1,196,174832000,6.3890,27.36453279073407
fc,446,2000,1,1,256,228352000,6.9410,32.89900590692984
fc,446,2000,1,1,320,285440000,7.7050,37.0460739779364
fc,446,2000,1,1,384,342528000,8.8910,38.5252502530649
fc,446,2000,1,1,512,456704000,10.7800,42.36586270871986
fc,446,2000,1,1,768,685056000,15.2520,44.915814319433515
fc,446,2000,1,1,1024,913408000,18.9270,48.25952343213399
fc,446,2000,1,1,1536,1370112000,27.2610,50.259051392098606
fc,446,2000,1,1,2048,1826816000,35.2730,51.79077481359679
fc,446,2000,1,1,2560,2283520000,44.3840,51.449170872386446
fc,446,2000,1,1,3072,2740224000,51.4420,53.26822440807122
fc,446,2000,1,1,3200,2854400000,53.7150,53.13971888671693
fc,446,2000,1,1,4096,3653632000,76.3890,47.82929479375303
fc,446,576,1,1,64,16441344,1.1680,14.07649315068493
fc,446,576,1,1,128,32882688,1.4710,22.353968728755948
fc,446,576,1,1,196,50351616,2.0520,24.537824561403507
fc,446,576,1,1,256,65765376,2.1170,31.06536419461502
fc,446,576,1,1,320,82206720,2.4200,33.96971900826446
fc,446,576,1,1,384,98648064,2.7630,35.70324429967427
fc,446,576,1,1,512,131530752,3.3290,39.51058936617603
fc,446,576,1,1,768,197296128,4.5440,43.419042253521134
fc,446,576,1,1,1024,263061504,5.8150,45.23843576956147
fc,446,576,1,1,1536,394592256,8.2630,47.75411545443544
fc,446,576,1,1,2048,526123008,10.7180,49.08779697704796
fc,446,576,1,1,2560,657653760,13.1530,50.000285866342274
fc,446,576,1,1,3072,789184512,15.8770,49.70614801284877
fc,446,576,1,1,3200,822067200,16.2850,50.48002456248081
fc,446,576,1,1,4096,1052246016,20.7010,50.830685280904305
fc,446,4000,1,1,64,114176000,7.6150,14.993565331582403
fc,446,4000,1,1,128,228352000,9.4950,24.049710373880988
fc,446,4000,1,1,196,349664000,13.3000,26.29052631578947
fc,446,4000,1,1,256,456704000,14.9270,30.595833054197094
fc,446,4000,1,1,320,570880000,16.2300,35.1743684534812
fc,446,4000,1,1,384,685056000,17.0200,40.25005875440658
fc,446,4000,1,1,512,913408000,24.0470,37.984280783465714
fc,446,4000,1,1,768,1370112000,31.4130,43.61608251360901
fc,446,4000,1,1,1024,1826816000,45.8830,39.81465902403941
fc,446,4000,1,1,1536,2740224000,60.5710,45.23986726321177
fc,446,4000,1,1,2048,3653632000,77.5540,47.11081311086469
fc,446,4000,1,1,2560,4567040000,108.9560,41.91636991078968
fc,446,4000,1,1,3072,5480448000,126.7020,43.25462897191836
fc,446,4000,1,1,3200,5708800000,132.0820,43.221635044896345
